title,company,location,work_type,level,compensation,link,id,scraped_date
"Senior Sales Engineer, AI and Cloud Security",Silverfort,,,,,https://www.builtinla.com/job/senior-sales-engineer-ai-and-cloud-security/9672238,9672238,2026-06-25
AI Pipeline Engineer,LTX,,,,,https://www.builtinla.com/job/ai-creative-technologist/9516636,9516636,2026-06-25
Sr. AI Developer,Goodwin,,,,,https://www.builtinla.com/job/sr-ai-developer/9749186,9749186,2026-06-25
Senior AI Engineer,ZenBusiness,,,,,https://www.builtinla.com/job/senior-ai-engineer/9255020,9255020,2026-06-25
Senior AI Engineer - Grafana AI/ML | USA | Remote,Grafana Labs,,,,,https://www.builtinla.com/job/senior-ai-engineer-grafana-ai-ml-usa-remote/9886856,9886856,2026-06-25
Staff AI Engineer - Grafana AI/ML | USA | Remote,Grafana Labs,,,,,https://www.builtinla.com/job/staff-ai-engineer-grafana-ai-ml-usa-remote/9886859,9886859,2026-06-25
Senior Applied AI Engineer,Omada Health,,,,,https://www.builtinla.com/job/senior-applied-ai-engineer/9885718,9885718,2026-06-25
Senior AI Engineer,Teak,,,,,https://www.builtinla.com/job/senior-ai-engineer/9884995,9884995,2026-06-25
Agentic AI Engineer,DeepSeas,,,,,https://www.builtinla.com/job/agentic-ai-engineer/9881629,9881629,2026-06-25
Senior AI Engineer,Affinity.co,,,,,https://www.builtinla.com/job/senior-ai-engineer-ai-platform/8757227,8757227,2026-06-25
AI Engineer,Portless,,,,,https://www.builtinla.com/job/ai-engineer/9551393,9551393,2026-06-25
Applied AI Engineer - Federal (TS Required),Snorkel AI,,,,,https://www.builtinla.com/job/applied-ai-engineer-federal/7792832,7792832,2026-06-25
AI Engineer — Workforce Reinvention,OpenSesame,,,,,https://www.builtinla.com/job/ai-engineer-workforce-reinvention/9548032,9548032,2026-06-25
"Manager, Applied AI Engineer",Zoom,,,,,https://www.builtinla.com/job/manager-applied-ai-engineer/9595995,9595995,2026-06-25
"Senior AI Engineer, Enterprise Agentic Solutions",Solventum,,,,,https://www.builtinla.com/job/senior-ai-engineer-enterprise-agentic-solutions/9762560,9762560,2026-06-25
Sr. AI Engineer (Applied AI & ML Systems),Mitek Systems,,,,,https://www.builtinla.com/job/sr-ai-engineer-applied-ai-ml-systems/9858383,9858383,2026-06-25
"Senior AI Engineer, AI Services",AHEAD,,,,,https://www.builtinla.com/job/senior-ai-engineer-ai-services/9593115,9593115,2026-06-25
Principal AI Engineer,Stratus,,,,,https://www.builtinla.com/job/principal-ai-engineer/9782898,9782898,2026-06-25
Principal AI Engineer,Risepoint,,,,,https://www.builtinla.com/job/principal-ai-engineer/9745378,9745378,2026-06-25
Sr. AI Engineer (MANTL),Alkami,,,,,https://www.builtinla.com/job/sr-ai-engineer-mantl/9782894,9782894,2026-06-25
AI Engineer,Stateside Brands LLC,,,,,https://www.builtinla.com/job/ai-engineer/9836776,9836776,2026-06-25
Senior AI Engineer,QuinStreet,,,,,https://www.builtinla.com/job/senior-ai-engineer/9599911,9599911,2026-06-25
Senior AI Engineer | US | Remote,Grafana Labs,,,,,https://www.builtinla.com/job/senior-ai-engineer-us-remote/9812567,9812567,2026-06-25
"Senior Director, Data and AI Engineer",Otsuka America Pharmaceutical,,,,,https://www.builtinla.com/job/senior-director-data-and-ai-engineer/8734956,8734956,2026-06-25
Principal Applied AI Engineer,Qawafel,,,,,https://www.builtinla.com/job/principal-applied-ai-engineer/9840073,9840073,2026-06-25
Senior Applied AI Engineer,Function Health,,,,,https://www.builtinla.com/job/senior-applied-ai-engineer/9684824,9684824,2026-06-25
Senior Data & AI Analytics Developer II,Relativity Space,,,,,https://www.builtinla.com/job/senior-bi-analyst-ii/9618351,9618351,2026-06-25
Lead Product Manager - AI Developer Platform,"Scribd, Inc.",,,,,https://www.builtinla.com/job/lead-product-manager-ai-developer-platform/9671580,9671580,2026-06-25
"Staff Backend AI Engineer, Remote",Experian,,,,,https://www.builtinla.com/job/staff-backend-ai-engineer-remote/9813616,9813616,2026-06-25
Jr AI Engineer,Rockstar,,,,,https://www.builtinla.com/job/jr-ai-engineer/9794754,9794754,2026-06-25
Senior AI Engineer,Rockstar,,,,,https://www.builtinla.com/job/senior-ai-engineer/9794700,9794700,2026-06-25
Forward Deployed AI Engineer (Must be PST timezone),PolyAI,,,,,https://www.builtinla.com/job/forward-deployed-ai-engineer-must-be-pst-timezone/8664349,8664349,2026-06-25
AI Engineer,TeamFicient,,,,,https://www.builtinla.com/job/ai-engineer/9780015,9780015,2026-06-25
"Associate Director, AI Engineer - Remote",Novartis,,,,,https://www.builtinla.com/job/associate-director-ai-engineer-remote/9774953,9774953,2026-06-25
Gen AI Developer Specialist,Hexaware Technologies,,,,,https://www.builtinla.com/job/gen-ai-developer-specialist/9758102,9758102,2026-06-25
"Principal Engineer, AI Systems",Block,,,,,https://www.builtinla.com/job/principal-engineer-ai-systems/9696849,9696849,2026-06-25
AI Engineer Internship (UNPAID),Holiday Channel | My Holiday World,,,,,https://www.builtinla.com/job/ai-engineer-internship-unpaid/9752470,9752470,2026-06-25
[EN] Artificial intelligence engineer at Figen AI,Figen AI,,,,,https://www.builtinla.com/job/en-artificial-intelligence-engineer-figen-ai/9739373,9739373,2026-06-25
Full-Stack AI Engineer/Workflow Automation Lead (Remote),GreenLight Workforce Solutions Inc.,,,,,https://www.builtinla.com/job/full-stack-ai-engineer-workflow-automation-lead-remote/9738971,9738971,2026-06-25
Lead Conversational AI Developer,University of Maryland Global Campus,,,,,https://www.builtinla.com/job/lead-conversational-ai-developer/9432253,9432253,2026-06-25
"Senior Site Reliability Engineer, Core AI Infrastructure",Coinbase,,,,,https://www.builtinla.com/job/senior-site-reliability-engineer-core-ai-infrastructure/9656722,9656722,2026-06-25
"Staff Site Reliability Engineer, Core AI Infrastructure",Coinbase,,,,,https://www.builtinla.com/job/staff-site-reliability-engineer-core-ai-infrastructure/9656718,9656718,2026-06-25
Senior AI Engineer,Sequencing.com,,,,,https://www.builtinla.com/job/senior-ai-engineer/9729759,9729759,2026-06-25
AI Systems Engineer (Principal or Sr. Principal Level),Northrop Grumman,,,,,https://www.builtinla.com/job/ai-systems-engineer-principal-or-sr-principal-level/9903041,9903041,2026-06-25
Senior AI Engineer,HopHR,,,,,https://www.builtinla.com/job/senior-ai-engineer/9576291,9576291,2026-06-25
Forward Deployed AI Engineer,Sardine,,,,,https://www.builtinla.com/job/forward-deployed-ai-engineer/9706058,9706058,2026-06-25
"Infrastructure Engineer, AI (Microsoft)",CIM Group,,,,,https://www.builtinla.com/job/infrastructure-engineer-ai-microsoft/9890732,9890732,2026-06-25
AI Engineer - Allocation and Packing Systems,"Gallatin AI, Inc.",,,,,https://www.builtinla.com/job/ai-engineer-allocation-and-packing-systems/9575015,9575015,2026-06-25
AI Engineer – Decision & Optimization Systems,"Gallatin AI, Inc.",,,,,https://www.builtinla.com/job/ai-engineer-decision-optimization-systems/9575001,9575001,2026-06-25
AWS Sales Engineer - Data & AI,Accenture,,,,,https://www.builtinla.com/job/aws-sales-engineer-data-ai/9259272,9259272,2026-06-25
AI Data Engineer,ujet.cx,,,,,https://www.builtinla.com/job/ai-data-engineer/9889667,9889667,2026-06-25
AI Automation Specialist / Agentic Workflow Engineer,UNIS,,,,,https://www.builtinla.com/job/ai-automation-specialist-agentic-workflow-engineer/9674336,9674336,2026-06-25
"Software Engineer, AI",Divergent,,,,,https://www.builtinla.com/job/software-engineer-ai/9886898,9886898,2026-06-25
Full-Stack Engineer (AI Product + Client Solutions),Emberos,,,,,https://www.builtinla.com/job/full-stack-engineer-ai-product-client-solutions/9876713,9876713,2026-06-25
AWS AI Engineer / USC and GC Candidates can ONLY Apply,Hudson Information Technology and Manpower Services,,,,,https://www.builtinla.com/job/aws-ai-engineer-usc-and-gc-candidates-can-only-apply/9695050,9695050,2026-06-25
AI Engineer,"Pluto Laboratory, Inc.",,,,,https://www.builtinla.com/job/ai-engineer/9674219,9674219,2026-06-25
Staff AI Developer,Euna Solutions,,,,,https://www.builtinla.com/job/staff-ai-developer/9665704,9665704,2026-06-25
AI Solutions Engineer,Divergent,,,,,https://www.builtinla.com/job/ai-solutions-engineer/9663960,9663960,2026-06-25
Mid-Level AI/ML Engineer- USA,Cogniify,,,,,https://www.builtinla.com/job/mid-level-ai-ml-engineer-usa/9752055,9752055,2026-06-25
AI Engineer,Canadian National Railway Company,,,,,https://www.builtinla.com/job/ai-engineer/9654765,9654765,2026-06-25
Principal AI Engineer,Robots & Pencils,,,,,https://www.builtinla.com/job/principal-ai-engineer/9654731,9654731,2026-06-25
AI Engineer,Chickasaw Nation Industries,,,,,https://www.builtinla.com/job/ai-engineer/9654447,9654447,2026-06-25
AI Engineer,Ceres Life Insurance Company,,,,,https://www.builtinla.com/job/ai-engineer/9648577,9648577,2026-06-25
Senior AI Engineer (WAT Remote),Awarri,,,,,https://www.builtinla.com/job/senior-ai-engineer-wat-remote/7937261,7937261,2026-06-25
"Senior Software Engineer, AI Integrations",Commure,,,,,https://www.builtinla.com/job/senior-software-engineer-ai-integrations/9835679,9835679,2026-06-25
Senior AI Engineer,Weave,,,,,https://www.builtinla.com/job/senior-ai-engineer/9619175,9619175,2026-06-25
Principal AI Engineer,LINQ (linq.com),,,,,https://www.builtinla.com/job/principal-ai-engineer/9617071,9617071,2026-06-25
Staff Software Engineer - Search / AI,CVS Health,,,,,https://www.builtinla.com/job/staff-software-engineer-search-ai/9783215,9783215,2026-06-25
Sr Software Engineer - AI and Observability,The Walt Disney Company,,,,,https://www.builtinla.com/job/sr-software-engineer/9483225,9483225,2026-06-25
Technical Co-Founder / Founding AI Engineer,Hyper-Care.Org,,,,,https://www.builtinla.com/job/technical-co-founder-founding-ai-engineer/9590804,9590804,2026-06-25
AI Engineer - Data Intelligence,Clarium,,,,,https://www.builtinla.com/job/ai-engineer-data-intelligence/9590336,9590336,2026-06-25
"Senior AI Engineer, Media",Acquisition.com,,,,,https://www.builtinla.com/job/senior-ai-engineer-media/9588378,9588378,2026-06-25
AI / ML Engineer,E Source,,,,,https://www.builtinla.com/job/ai-ml-engineer/9906788,9906788,2026-06-25
Senior Data Integrations Engineer - AI,Celigo,,,,,https://www.builtinla.com/job/senior-data-integrations-engineer-ai/9906203,9906203,2026-06-25
Senior Full-Stack AI Agentic Engineer,NEORIS,,,,,https://www.builtinla.com/job/senior-full-stack-ai-agentic-engineer/9900857,9900857,2026-06-25
Senior Software Engineer (Full Stack AI),Magic,,,,,https://www.builtinla.com/job/senior-software-engineer-full-stack-ai/9896250,9896250,2026-06-25
"Senior Machine Learning Engineer I, AI Governance (Remote Canada)",Optro,,,,,https://www.builtinla.com/job/senior-machine-learning-engineer-i-ai-governance-remote-canada/9896052,9896052,2026-06-25
AI Product Engineer,Sekai (Versa Inc),,,,,https://www.builtinla.com/job/ai-product-engineer/9895723,9895723,2026-06-25
AI Engineer,DeepScribe,,,,,https://www.builtinla.com/job/ai-engineer/9581903,9581903,2026-06-25
AI Engineer,AvantStay,,,,,https://www.builtinla.com/job/ai-engineer/9581395,9581395,2026-06-25
Forward Deployed AI Solutions Engineer,Natera,,,,,https://www.builtinla.com/job/forward-deployed-ai-solutions-engineer/9888598,9888598,2026-06-25
Bilingual Agentic AI and NLU Engineer (English & Spanish),Genesys,,,,,https://www.builtinla.com/job/agentic-ai-and-nlu-engineer/9846126,9846126,2026-06-25
Sr Data Engineer- Data Platform & AI Enablement,Citizens,,,,,https://www.builtinla.com/job/sr-data-engineer-data-platform-ai-enablement/9635178,9635178,2026-06-25
Staff Forward Deployed AI Solutions Engineer,Natera,,,,,https://www.builtinla.com/job/staff-forward-deployed-ai-solutions-engineer/9886648,9886648,2026-06-25
AI Solutions Developer,"Motorola Solutions, Inc.",,,,,https://www.builtinla.com/job/ai-solutions-developer/9885109,9885109,2026-06-25
Network Engineer (with Programming) - Data & AI Systems,"Weekday, Inc.",,,,,https://www.builtinla.com/job/network-engineer-programming-data-ai-systems/9884708,9884708,2026-06-25
"Staff Software Engineer, Applied AI (Remote, US)",Sayari,,,,,https://www.builtinla.com/job/staff-software-engineer-applied-ai-remote-us/9884388,9884388,2026-06-25
"Sr. Software Engineer, AI (Founding)",Turbo Law Inc.,,,,,https://www.builtinla.com/job/sr-software-engineer-ai-founding/9877127,9877127,2026-06-25
"Senior AI Software Engineer, Python",Scorpion Enterprises,,,,,https://www.builtinla.com/job/senior-ai-software-engineer-python/9874610,9874610,2026-06-25
Senior Technical Content Engineer – AI Documentation,Blueprint,,,,,https://www.builtinla.com/job/senior-technical-content-engineer-ai-documentation/9874224,9874224,2026-06-25
AI Integrations Engineer,Nozomi Networks,,,,,https://www.builtinla.com/job/ai-developer/9130929,9130929,2026-06-25
Sr. Solutions Engineer - AI Natives Business,Databricks,,,,,https://www.builtinla.com/job/sr-solutions-engineer-ai-natives-business/9550253,9550253,2026-06-25
"Senior Product Manager, AI Platform and Developer Productivity",NVIDIA,,,,,https://www.builtinla.com/job/senior-product-manager-ai-platform-and-developer-productivity/9547493,9547493,2026-06-25
AI Process Engineer,GE Aerospace,,,,,https://www.builtinla.com/job/ai-process-engineer/9871490,9871490,2026-06-25
Senior AI Developer,Cicero Group,,,,,https://www.builtinla.com/job/senior-ai-developer/9019211,9019211,2026-06-25
Senior Full-Stack Engineer - AI Agents,Hatch,,,,,https://www.builtinla.com/job/senior-full-stack-engineer-ai-agents/9869298,9869298,2026-06-25
Senior Software Engineer - AI Agents,Hatch,,,,,https://www.builtinla.com/job/senior-software-engineer-ai-agents/9869282,9869282,2026-06-25
Senior Staff Software Engineer (AI),Juniper Square,,,,,https://www.builtinla.com/job/senior-staff-software-engineer-ai/9862884,9862884,2026-06-25
Senior Data Engineer - AI Infrastructure,Kraken Digital Asset Exchange,,,,,https://www.builtinla.com/job/senior-data-engineer-ai-infrastructure/9861719,9861719,2026-06-25
"Software Engineer II, AI",Turquoise Health,,,,,https://www.builtinla.com/job/software-engineer-ii-ai/9656410,9656410,2026-06-25
AI Forward Deployed Engineer,RingCentral,,,,,https://www.builtinla.com/job/ai-forward-deployed-engineer/9757919,9757919,2026-06-25
Senior AI Data Engineer,Scorpion Enterprises,,,,,https://www.builtinla.com/job/senior-ai-data-engineer/9575824,9575824,2026-06-25
"Architect / Principal, AI ML Engineer",3Pillar Global,,,,,https://www.builtinla.com/job/architect-principal-ai-ml-engineer/9496099,9496099,2026-06-25
Senior AI Platform Engineer,Alpaca,,,,,https://www.builtinla.com/job/senior-ai-platform-engineer/9337426,9337426,2026-06-25
"Senior Software Engineer II, AI Native, Mobile",Life360,,,,,https://www.builtinla.com/job/senior-software-engineer-ii-ai-native-mobile/9855262,9855262,2026-06-25
"Senior Integration Engineer, Client Data & AI",Hummingbird Healthcare,,,,,https://www.builtinla.com/job/senior-integration-engineer-client-data-ai/9854070,9854070,2026-06-25
Software Developer II (GenAI-Agentic AI),Niagara Bottling,,,,,https://www.builtinla.com/job/ai-ml-engineer-ii/9592020,9592020,2026-06-25
AI Automation Engineer,Pragmatico,,,,,https://www.builtinla.com/job/ai-automation-engineer/9846271,9846271,2026-06-25
AI Integrations Engineer (Open Source),SearchApi,,,,,https://www.builtinla.com/job/automations-engineer-open-source/9845352,9845352,2026-06-25
AI Software Engineer,ujet.cx,,,,,https://www.builtinla.com/job/ai-software-engineer/9724510,9724510,2026-06-25
AI Workflow Engineer,Serotonin,,,,,https://www.builtinla.com/job/ai-workflow-engineer/9724042,9724042,2026-06-25
Senior Applied AI Engineer,Givzey,,,,,https://www.builtinla.com/job/senior-applied-ai-engineer/9549654,9549654,2026-06-25
"Senior Engineer, AI Site Reliability",Fox Corporation,,,,,https://www.builtinla.com/job/senior-engineer-ai-site-reliability/9710710,9710710,2026-06-25
"Senior Software Engineer, Data (AI)",Juniper Square,,,,,https://www.builtinla.com/job/senior-software-engineer-data-ai/9509478,9509478,2026-06-25
Senior Software Engineer (AI),Juniper Square,,,,,https://www.builtinla.com/job/senior-software-engineer-ai/9509496,9509496,2026-06-25
"Staff Software Engineer, Data (AI)",Juniper Square,,,,,https://www.builtinla.com/job/staff-software-engineer-data-ai/9509480,9509480,2026-06-25
Staff Software Engineer (AI),Juniper Square,,,,,https://www.builtinla.com/job/staff-software-engineer-ai/9509490,9509490,2026-06-25
"Principal Engineer - AI Data and Infrastructure, Remote",Aledade,,,,,https://www.builtinla.com/job/principal-engineer-data-and-infrastructure-remote/9509503,9509503,2026-06-25
Quality Systems Engineer (AI & Automation),Covetrus,,,,,https://www.builtinla.com/job/technology-program-quality-assurance-engineer/9210065,9210065,2026-06-25
"Senior Full-Stack Developer (AI-Accelerated Solutions, GCP Focus) - LATAM",Sell2Rent Corporation,,,,,https://www.builtinla.com/job/senior-full-stack-developer-ai-accelerated-solutions-gcp-focus-latam/9839239,9839239,2026-06-25
Enterprise AI Solutions Engineer,Maynard Nexsen PC,,,,,https://www.builtinla.com/job/enterprise-ai-solutions-engineer/9839217,9839217,2026-06-25
Sr. Software Engineer II - AI,iHerb,,,,,https://www.builtinla.com/job/sr-software-engineer-ii-ai/9835800,9835800,2026-06-25
Principal Engineer - AI Platform,iHerb,,,,,https://www.builtinla.com/job/principal-engineer-ai-platform/9835797,9835797,2026-06-25
AI-Assisted Full Stack Software Engineer (Remote),CloudPSO,,,,,https://www.builtinla.com/job/ai-assisted-full-stack-software-engineer-remote/9834330,9834330,2026-06-25
"AI and Automation Engineer (Full Stack, JavaScript, Node.js)",BooksTime,,,,,https://www.builtinla.com/job/ai-and-automation-engineer-full-stack-javascript-node-js/9829641,9829641,2026-06-25
"AI Product Engineer, Internal Tools",PlanetArt.com,,,,,https://www.builtinla.com/job/ai-product-engineer-internal-tools/9672578,9672578,2026-06-25
Senior AI Data Engineer,"Scribd, Inc.",,,,,https://www.builtinla.com/job/senior-ai-data-engineer/9671549,9671549,2026-06-25
"Senior Machine Learning Engineer, Applied AI Modeling",Mozilla,,,,,https://www.builtinla.com/job/senior-machine-learning-engineer-applied-ai-modeling/9823698,9823698,2026-06-25
Sr. Software Engineer - AI Innovation Team,BECU,,,,,https://www.builtinla.com/job/sr-software-engineer-ai-innovation-team/9822669,9822669,2026-06-25
GTM Sales Engineer and AI Automation Specialist,Squiz,,,,,https://www.builtinla.com/job/gtm-sales-engineer-and-ai-automation-specialist/9658816,9658816,2026-06-25
Staff Software Engineer - AI Platform,MeridianLink,,,,,https://www.builtinla.com/job/staff-software-engineer-ai-platform/9820294,9820294,2026-06-25
"Senior Software Engineer II, AI Native, Experimentation & ML",Life360,,,,,https://www.builtinla.com/job/senior-software-engineer-ii-ai-native-experimentation-ml/9812301,9812301,2026-06-25
Forward Deployed Engineer – AI Revenue Agents,Outreach,,,,,https://www.builtinla.com/job/forward-deployed-engineer-ai-revenue-agents/9801369,9801369,2026-06-25
Associate Software Engineer (IT Operations & AI Development),Belong Health,,,,,https://www.builtinla.com/job/associate-software-engineer-it-operations-ai-development/9800340,9800340,2026-06-25
"Staff Software Engineer, Growth AI",Pinterest,,,,,https://www.builtinla.com/job/staff-software-engineer-growth-ai/9656890,9656890,2026-06-25
Founding AI-Native Engineer,Rockstar,,,,,https://www.builtinla.com/job/founding-ai-native-engineer/9794676,9794676,2026-06-25
"Solutions Engineer, GEO & AI Visibility",ProRata.ai,,,,,https://www.builtinla.com/job/solutions-engineer-geo-ai-visibility/9651524,9651524,2026-06-25
Principal Software Engineer - AI-First Development,Las Vegas Sands,,,,,https://www.builtinla.com/job/principal-software-engineer-ai-first-development/9788274,9788274,2026-06-25
Sr Software Development Engineer in Test - AI-First Development,Las Vegas Sands,,,,,https://www.builtinla.com/job/sr-software-development-engineer-test-ai-first-development/9788270,9788270,2026-06-25
Sr Software Engineer - AI-First Development,Las Vegas Sands,,,,,https://www.builtinla.com/job/sr-software-engineer-ai-first-development/9788268,9788268,2026-06-25
Principal AI Solutions Engineer,DataRobot,,,,,https://www.builtinla.com/job/principal-ai-solutions-engineer/9787400,9787400,2026-06-25
"Product Marketing Manager, AI Capabilities & Developer Enablement",Neo4j,,,,,https://www.builtinla.com/job/product-marketing-manager-ai-capabilities-developer-enablement/9785962,9785962,2026-06-25
AI Software Developer (Internal Tools),WorkBetterNow,,,,,https://www.builtinla.com/job/ai-software-developer-internal-tools/9783299,9783299,2026-06-25
"Senior Sales Solutions Engineer, Enterprise AI & CX",AstroHire,,,,,https://www.builtinla.com/job/senior-sales-solutions-engineer-enterprise-ai-cx/9781993,9781993,2026-06-25
AI Test Engineer II,Trend Health Partners,,,,,https://www.builtinla.com/job/ai-test-engineer-ii/9781863,9781863,2026-06-25
AI Automation Engineer,Carestream Dental,,,,,https://www.builtinla.com/job/ai-automation-lead/9781738,9781738,2026-06-25
Principal Solutions Engineer - AI Research,Cloudera,,,,,https://www.builtinla.com/job/principal-solutions-engineer-ai-research/9778825,9778825,2026-06-25
Senior Data Engineer (Data + Applied AI),Plume,,,,,https://www.builtinla.com/job/senior-data-engineer-data-applied-ai/9770065,9770065,2026-06-25
Senior AI Compiler Engineer - Applied Research,NVIDIA,,,,,https://www.builtinla.com/job/ai-research-engineer-applied-scientist-compilers/9132267,9132267,2026-06-25
AI/ML Engineer,"Watkins Consulting, LLC",,,,,https://www.builtinla.com/job/ai-ml-engineer/9752665,9752665,2026-06-25
Founding Engineer / Technical Director (AI & Energy Tech),REF Digital,,,,,https://www.builtinla.com/job/founding-engineer-technical-director-ai-energy-tech/9751557,9751557,2026-06-25
Founding Engineer Persistent Spatial Worlds (Unity + AI),Phygtl Inc,,,,,https://www.builtinla.com/job/founding-engineer-persistent-spatial-worlds-unity-ai/9751515,9751515,2026-06-25
Founding Engineer — Distributed Systems (Games + AI),Phygtl Inc,,,,,https://www.builtinla.com/job/founding-engineer-distributed-systems-games-ai/9751501,9751501,2026-06-25
Software Engineer - AI,Uplimit,,,,,https://www.builtinla.com/job/software-engineer-ai/9750565,9750565,2026-06-25
AI Platform Engineer (Global),Accelerant,,,,,https://www.builtinla.com/job/ai-platform-engineer-global/8919504,8919504,2026-06-25
"Staff SRE, AI Infrastructure",Andromeda (andromeda.ai),,,,,https://www.builtinla.com/job/staff-sre-ai-infrastructure/9461591,9461591,2026-06-25
"Full Stack Engineer, AI Accelerator Open Source Ecosystem",SemiAnalysis,,,,,https://www.builtinla.com/job/full-stack-engineer-ai-accelerator-open-source-ecosystem/9749224,9749224,2026-06-25
Senior AI DevEx Engineer,Quo,,,,,https://www.builtinla.com/job/senior-ai-devex-engineer/9747354,9747354,2026-06-25
Staff Engineer AI/ML,AnswersNow,,,,,https://www.builtinla.com/job/staff-engineer-ai-ml/9725655,9725655,2026-06-25
AI/ML Software Engineer (RL Environments) (Contract),Careerflow.ai,,,,,https://www.builtinla.com/job/ai-ml-software-engineer-rl-environments-contract/9738242,9738242,2026-06-25
AI Software Engineer (MCP Development / AI R&D),Careerflow.ai,,,,,https://www.builtinla.com/job/ai-software-engineer-mcp-development-ai-r-d/9738248,9738248,2026-06-25
Senior AI Workflow & Systems Engineer,TubeScience,,,,,https://www.builtinla.com/job/senior-ai-workflow-systems-engineer/9631508,9631508,2026-06-25
AI Bioinformatics Benchmarking Engineer,Sequencing.com,,,,,https://www.builtinla.com/job/ai-bioinformatics-benchmarking-engineer/9729769,9729769,2026-06-25
Staff AI Infrastructure Engineer,Luma AI,,,,,https://www.builtinla.com/job/lead-infrastructure-and-reliability-engineer-systems-scale/8638601,8638601,2026-06-25
Staff AI Execution Engineer,Nitrogen,,,,,https://www.builtinla.com/job/staff-ai-execution-engineer/9726992,9726992,2026-06-25
"Principal Engineer, AI",brightwheel,,,,,https://www.builtinla.com/job/principal-engineer-ai/9726255,9726255,2026-06-25
Senior AI Full Stack Developer,Xpert Development LLC,,,,,https://www.builtinla.com/job/senior-ai-full-stack-developer/9725993,9725993,2026-06-25
AI Technology Support Engineer/Analyst,Amentum,,,,,https://www.builtinla.com/job/ai-technology-support-engineer-analyst/9723434,9723434,2026-06-25
Staff Software Engineer - AI Team,JLL,,,,,https://www.builtinla.com/job/staff-software-engineer/9299032,9299032,2026-06-25
Staff Software Engineer - AI Team,JLL Technologies,,,,,https://www.builtinla.com/job/staff-software-engineer/9296425,9296425,2026-06-25
"Senior Platform Engineer, Data & AI Infrastructure",McKinney,,,,,https://www.builtinla.com/job/senior-platform-engineer-data-ai-infrastructure/9591987,9591987,2026-06-25
AI/ML Engineer,AM.Dirac,,,,,https://www.builtinla.com/job/ai-ml-engineer/9715662,9715662,2026-06-25
Forward Deployed Engineer (Agentic AI),Rimini Street,,,,,https://www.builtinla.com/job/forward-deployed-engineer-agentic-ai/9712004,9712004,2026-06-25
"Software Engineer II AI-Native, Backend Devices Cloud",Life360,,,,,https://www.builtinla.com/job/senior-backend-engineer-ii-ai-native-devices-cloud/9711608,9711608,2026-06-25
Senior Backend Engineer – AI Platform,WEX Inc.,,,,,https://www.builtinla.com/job/sr-software-engineer-web-experience/8270189,8270189,2026-06-25
MLOps & Agentic Platform Engineer (AI Infrastructure),Hyphen Connect Limited,,,,,https://www.builtinla.com/job/mlops-agentic-platform-engineer-ai-infrastructure/9709618,9709618,2026-06-25
LLM Pre-training & Distributed Engineer (AI Infrastructure),Hyphen Connect Limited,,,,,https://www.builtinla.com/job/llm-pre-training-distributed-engineer-ai-infrastructure/9709525,9709525,2026-06-25
