title,company,location,work_type,level,compensation,link,id,scraped_date
"Solutions Engineer, GEO & AI Visibility",ProRata.ai,,,,,https://www.builtinla.com/job/solutions-engineer-geo-ai-visibility/9651524,9651524,2026-08-25
Senior Software Engineer – AI & Workflow Automation,Deluxe Media Inc.,,,,,https://www.builtinla.com/job/senior-software-engineer-ai-workflow-automation/8844329,8844329,2026-08-25
"Operations Engineer, Applied AI (Application Software)",SpaceX,,,,,https://www.builtinla.com/job/operations-engineer-applied-ai-application-software/10431096,10431096,2026-08-25
AI and ML Software Engineer,Booz Allen Hamilton,,,,,https://www.builtinla.com/job/ai-and-ml-software-engineer/10441658,10441658,2026-08-25
Sr AI Enablement Engineer,The Trade Desk,,,,,https://www.builtinla.com/job/sr-ai-enablement-engineer/10444475,10444475,2026-08-25
Senior / Staff AI Platform Engineer,Clear Street,,,,,https://www.builtinla.com/job/senior-staff-ai-platform-engineer/10123522,10123522,2026-08-25
Senior / Staff AI Model Engineer,Clear Street,,,,,https://www.builtinla.com/job/senior-staff-ai-model-engineer/10123514,10123514,2026-08-25
Embodied AI Tooling Engineer,Faraday Future,,,,,https://www.builtinla.com/job/embodied-ai-tooling-engineer/10807920,10807920,2026-08-25
"Artificial Intelligence Engineer, Mid",Booz Allen Hamilton,,,,,https://www.builtinla.com/job/artificial-intelligence-engineer-mid/10804493,10804493,2026-08-25
Senior AI Engineer,First Resonance,,,,,https://www.builtinla.com/job/senior-ai-engineer/8555164,8555164,2026-08-25
"Senior Software Engineer, Frontend (Agentic AI)",Sift Stack,,,,,https://www.builtinla.com/job/senior-software-engineer-frontend-agentic-ai/10402870,10402870,2026-08-25
"Software Engineer, Frontend (Agentic AI)",Sift Stack,,,,,https://www.builtinla.com/job/software-engineer-frontend-agentic-ai/10402869,10402869,2026-08-25
AI UX/UI Engineer,Capgemini,,,,,https://www.builtinla.com/job/ai-ux-ui-engineer/10404727,10404727,2026-08-25
AI QE/SDET Engineer,Capgemini,,,,,https://www.builtinla.com/job/ai-qe-sdet-engineer/10404736,10404736,2026-08-25
Senior Applied AI Engineer,Outsmart,,,,,https://www.builtinla.com/job/senior-applied-ai-engineer/10027159,10027159,2026-08-25
Senior AI Engineer,Accordion,,,,,https://www.builtinla.com/job/senior-ai-engineer/8787098,8787098,2026-08-25
AI Solutions Engineer,Divergent,,,,,https://www.builtinla.com/job/ai-solutions-engineer/9663960,9663960,2026-08-25
"AI Product Engineer, Internal Tools",PlanetArt.com,,,,,https://www.builtinla.com/job/ai-product-engineer-internal-tools/9672578,9672578,2026-08-25
AI Engineer,Cloud9 Esports,,,,,https://www.builtinla.com/job/ai-engineer/10784175,10784175,2026-08-25
"Backend Engineer, Agentic AI (Staff+ Level)",Granted,,,,,https://www.builtinla.com/job/founding-ai-engineer/7253881,7253881,2026-08-25
Artificial Intelligence Software Engineer,Booz Allen Hamilton,,,,,https://www.builtinla.com/job/artificial-intelligence-software-engineer/10759752,10759752,2026-08-25
AI Engineer - Allocation and Packing Systems,"Gallatin AI, Inc.",,,,,https://www.builtinla.com/job/ai-engineer-allocation-and-packing-systems/9575015,9575015,2026-08-25
AI Software Engineer,"Gallatin AI, Inc.",,,,,https://www.builtinla.com/job/ai-software-engineer/9574929,9574929,2026-08-25
AI Engineer – Decision & Optimization Systems,"Gallatin AI, Inc.",,,,,https://www.builtinla.com/job/ai-engineer-decision-optimization-systems/9575001,9575001,2026-08-25
Founding Frontend Engineer (AI-Native),Skiffra,,,,,https://www.builtinla.com/job/founding-full-stack-engineer-ai-native/8637052,8637052,2026-08-25
AI Infra Engineer,Serotonin,,,,,https://www.builtinla.com/job/ai-infra-engineer/9980906,9980906,2026-08-25
Software Engineer III - AI/ML Platform Operations - Remote,CSAA Insurance Group,,,,,https://www.builtinla.com/job/software-engineer-iii-ai-ml-platform-operations-remote/10739503,10739503,2026-08-25
"AI Game Developer (Designer, Artist, Or Engineer)",Scopely,,,,,https://www.builtinla.com/job/ai-game-developer-designer-artist-or-engineer/10569080,10569080,2026-08-25
Senior Applied AI Engineer – Enterprise Systems,TubeScience,,,,,https://www.builtinla.com/job/senior-ai-workflow-systems-engineer/10378175,10378175,2026-08-25
Principal AI Software Engineer,Northrop Grumman,,,,,https://www.builtinla.com/job/principal-ai-software-engineer/10361470,10361470,2026-08-25
AI-Native Software Engineer Advisor Senior,Elevance Health,,,,,https://www.builtinla.com/job/ai-native-software-engineer-advisor-senior/10101780,10101780,2026-08-25
AI-Native Software Engineer,Elevance Health,,,,,https://www.builtinla.com/job/ai-native-software-engineer/10101779,10101779,2026-08-25
"Staff Software Engineer, Core AI Infrastructure",Coinbase,,,,,https://www.builtinla.com/job/staff-site-reliability-engineer-core-ai-infrastructure/9656718,9656718,2026-08-25
"Senior Software Engineer, Core AI Infrastructure",Coinbase,,,,,https://www.builtinla.com/job/senior-site-reliability-engineer-core-ai-infrastructure/9656722,9656722,2026-08-25
Senior AI Engineer,HopHR,,,,,https://www.builtinla.com/job/senior-ai-engineer/9576291,9576291,2026-08-25
"Senior Software Engineer, Backend  (Agentic AI)",Sift Stack,,,,,https://www.builtinla.com/job/senior-software-engineer-backend-agentic-ai/10327204,10327204,2026-08-25
"Software Engineer, Backend  (Agentic AI)",Sift Stack,,,,,https://www.builtinla.com/job/software-engineer-backend-agentic-ai/10327202,10327202,2026-08-25
"Senior Full-Stack Engineer, AI Engineering",TWG Global,,,,,https://www.builtinla.com/job/senior-full-stack-ai-engineer-web-ios/9512555,9512555,2026-08-25
AI Ops Engineer - GTM,Tapcart,,,,,https://www.builtinla.com/job/ai-ops-engineer-gtm/10323906,10323906,2026-08-25
"Senior Software Engineer, Full Stack (Agentic AI)",Sift Stack,,,,,https://www.builtinla.com/job/senior-software-engineer-full-stack-agentic-ai/10323277,10323277,2026-08-25
"Software Engineer, Full Stack (Agentic AI)",Sift Stack,,,,,https://www.builtinla.com/job/software-engineer-full-stack-agentic-ai/10325472,10325472,2026-08-25
Reinforcement Learning AI Engineer,Booz Allen Hamilton,,,,,https://www.builtinla.com/job/reinforcement-learning-ai-engineer/10322904,10322904,2026-08-25
Sr Principal Software Engineer - AI Software,Northrop Grumman,,,,,https://www.builtinla.com/job/sr-principal-software-engineer-ai-software/10319426,10319426,2026-08-25
AI & Digital Workplace Engineer,"WME Group, LLC (d.b.a. WME)",,,,,https://www.builtinla.com/job/senior-digital-workplace-engineer/9962893,9962893,2026-08-25
"Principal Machine Learning Engineer (Personalization, Matchmaking, & Player Experience AI) - Publishing Platform",Riot Games,,,,,https://www.builtinla.com/job/principal-data-scientist-personalization-matchmaking-player-experience-ai-publishing-platform/8520039,8520039,2026-08-25
AI Legal Engineer,Holland & Knight LLP,,,,,https://www.builtinla.com/job/ai-legal-engineer/10285910,10285910,2026-08-25
"Software Engineer, AI/Agents",Seso Inc.,,,,,https://www.builtinla.com/job/software-engineer-ai-agents/10504605,10504605,2026-08-25
Senior Software Engineer (AI/ML) -  Remote,CloudPSO,,,,,https://www.builtinla.com/job/senior-software-engineer-ai-ml-remote/10831893,10831893,2026-08-25
Principal Software Engineer - AI Frameworks,Microsoft,,,,,https://www.builtinla.com/job/principal-software-engineer-ai-frameworks/10690723,10690723,2026-08-25
Senior Cloud / AI Developer,General Dynamics Information Technology,,,,,https://www.builtinla.com/job/senior-cloud-ai-developer/10800356,10800356,2026-08-25
AI & Automation Engineer,Minted,,,,,https://www.builtinla.com/job/ai-automation-engineer/10831118,10831118,2026-08-25
ServiceNow Senior Software Engineer - AI,NewRocket,,,,,https://www.builtinla.com/job/servicenow-senior-software-engineer-platform-custom-apps-integration/10744102,10744102,2026-08-25
Senior AI Software Developer,Leidos,,,,,https://www.builtinla.com/job/senior-ai-software-developer/10805031,10805031,2026-08-25
Founding Engineer Persistent Spatial Worlds (Unity + AI),Phygtl Inc,,,,,https://www.builtinla.com/job/founding-engineer-persistent-spatial-worlds-unity-ai/9751515,9751515,2026-08-25
Founding Engineer — Distributed Systems (Games + AI),Phygtl Inc,,,,,https://www.builtinla.com/job/founding-engineer-distributed-systems-games-ai/9751501,9751501,2026-08-25
Intermediate Cloud / Artificial Intelligence (AI) Developer,Orion Innovation,,,,,https://www.builtinla.com/job/intermediate-cloud-artificial-intelligence-ai-developer/10828983,10828983,2026-08-25
Senior Cloud / AI Developer,Orion Innovation,,,,,https://www.builtinla.com/job/senior-cloud-ai-developer/10828921,10828921,2026-08-25
[EN] Artificial intelligence engineer at Figen AI,Figen AI,,,,,https://www.builtinla.com/job/en-artificial-intelligence-engineer-figen-ai/9739373,9739373,2026-08-25
AI Reliability Engineer (HPC),Microsoft,,,,,https://www.builtinla.com/job/site-reliability-engineer-hpc/10219006,10219006,2026-08-25
Agentic AI Engineer,General Dynamics Information Technology,,,,,https://www.builtinla.com/job/agentic-ai-engineer/10828135,10828135,2026-08-25
Staff AI Software Engineer,Nextiva,,,,,https://www.builtinla.com/job/staff-ai-software-engineer/10828032,10828032,2026-08-25
Senior Agentic AI Software Engineer,LTS,,,,,https://www.builtinla.com/job/senior-agentic-ai-software-engineer/10463711,10463711,2026-08-25
Senior Applied AI Engineer,LTS,,,,,https://www.builtinla.com/job/senior-applied-ai-engineer/10463708,10463708,2026-08-25
Senior AI Identity Platform Engineer,LTS,,,,,https://www.builtinla.com/job/senior-ai-identity-platform-engineer/10460279,10460279,2026-08-25
Senior Front-End Agentic AI Engineer,LTS,,,,,https://www.builtinla.com/job/senior-front-end-agentic-ai-engineer/10463710,10463710,2026-08-25
AI GTM Engineer,hillock.,,,,,https://www.builtinla.com/job/ai-gtm-engineer/9918280,9918280,2026-08-25
Senior AI Engineer,Acquisition.com,,,,,https://www.builtinla.com/job/senior-ai-engineer/9263822,9263822,2026-08-25
Principal AI Threat Detection Engineer - Insider Threat,Blackbaud,,,,,https://www.builtinla.com/job/principal-ai-threat-detection-engineer-insider-threat/10458763,10458763,2026-08-25
Senior AI/ML Platform Engineer,Lyra Health,,,,,https://www.builtinla.com/job/senior-ai-ml-platform-engineer/10466528,10466528,2026-08-25
Senior Software Development Engineer (AI & Agentic Systems),Jamf,,,,,https://www.builtinla.com/job/senior-software-development-engineer-ai-agentic-systems/10467014,10467014,2026-08-25
"Senior Forward Deployed Engineer, AI Infrastructure & Deployments",Komodo Health,,,,,https://www.builtinla.com/job/senior-forward-deployed-engineer-ai-infrastructure-deployments/10468020,10468020,2026-08-25
AI Engineer — GTM Analytics,Databricks,,,,,https://www.builtinla.com/job/ai-engineer-gtm-analytics/10464701,10464701,2026-08-25
Principal AI Developer,Arctic Wolf,,,,,https://www.builtinla.com/job/principal-ai-developer/10799613,10799613,2026-08-25
Senior AI Software Engineer,Solovis,,,,,https://www.builtinla.com/job/senior-software-engineer-agentic-development/10502614,10502614,2026-08-25
Principal Software Engineer - AI-First Development,Las Vegas Sands,,,,,https://www.builtinla.com/job/principal-software-engineer-ai-first-development/9788274,9788274,2026-08-25
"Applied AI Engineer, Internal Automation",OpenSesame,,,,,https://www.builtinla.com/job/applied-ai-engineer-internal-automation/10827110,10827110,2026-08-25
AI Engineer,TeamFicient,,,,,https://www.builtinla.com/job/ai-engineer/9780015,9780015,2026-08-25
AI Engineer Internship (UNPAID),Holiday Channel | My Holiday World,,,,,https://www.builtinla.com/job/ai-engineer-internship-unpaid/9752470,9752470,2026-08-25
"Senior Product Engineer, AI & Platforms",MJH Life Sciences,,,,,https://www.builtinla.com/job/senior-product-engineer-ai-platforms/8954725,8954725,2026-08-25
"Staff Software Engineer, Applied AI",Parachute Health,,,,,https://www.builtinla.com/job/staff-software-engineer-applied-ai/9727402,9727402,2026-08-25
Senior AI Engineer,Maxwell,,,,,https://www.builtinla.com/job/senior-ai-engineer/10817441,10817441,2026-08-25
AI Product Engineer - ClickStack,ClickHouse,,,,,https://www.builtinla.com/job/ai-product-engineer-clickstack/9633341,9633341,2026-08-25
AI Engineer - Data Intelligence,Clarium,,,,,https://www.builtinla.com/job/ai-engineer-data-intelligence/9590336,9590336,2026-08-25
Senior Software Engineer - Generative AI,Acuity Insurance,,,,,https://www.builtinla.com/job/senior-software-engineer-generative-ai/9280195,9280195,2026-08-25
Solution Engineer - Cloud & AI Infrastructure,Microsoft,,,,,https://www.builtinla.com/job/solution-engineer-cloud-ai-infrastructure/10745783,10745783,2026-08-25
AI Engineer,Modern Relay,,,,,https://www.builtinla.com/job/ai-engineer/9076136,9076136,2026-08-25
AI & ML Engineer,Vyusoft,,,,,https://www.builtinla.com/job/ai-ml-engineer/10822024,10822024,2026-08-25
Finance Software/AI Engineer,Ceres Life Insurance Company,,,,,https://www.builtinla.com/job/finance-software-ai-engineer/10116814,10116814,2026-08-25
AI Creative Engineer (AI Video Ads),Ejam,,,,,https://www.builtinla.com/job/ai-creative-engineer-ai-video-ads/10824765,10824765,2026-08-25
AI Engineer,"Manatt, Phelps & Phillips, LLP",,,,,https://www.builtinla.com/job/ai-engineer/10694084,10694084,2026-08-25
AI Native Software Engineer,Rearc,,,,,https://www.builtinla.com/job/ai-application-engineer/7580651,7580651,2026-08-25
Full Stack AI developer,Ayrin Digital,,,,,https://www.builtinla.com/job/full-stack-ai-developer/10823562,10823562,2026-08-25
Intermediate Cloud / AI Developer,General Dynamics Information Technology,,,,,https://www.builtinla.com/job/intermediate-cloud-ai-developer/10800290,10800290,2026-08-25
"Founding Full Stack Engineer, AI Incubation",Match Group,,,,,https://www.builtinla.com/job/founding-full-stack-engineer-ai-incubation/10270373,10270373,2026-08-25
AI/ML Engineer Internship,Metasys,,,,,https://www.builtinla.com/job/ai-ml-engineer-internship/10594450,10594450,2026-08-25
"Senior and/or Principal Software Engineer - AI Frameworks Networking, Systems and Tools",Microsoft,,,,,https://www.builtinla.com/job/senior-and-or-principal-software-engineer-ai-frameworks-networking-systems-and-tools/10516313,10516313,2026-08-25
"Full Stack Engineer, AI Accelerator Open Source Ecosystem",SemiAnalysis,,,,,https://www.builtinla.com/job/full-stack-engineer-ai-accelerator-open-source-ecosystem/9749224,9749224,2026-08-25
AI Software Engineer,Gaya Technologies Inc,,,,,https://www.builtinla.com/job/ai-software-engineer/10415378,10415378,2026-08-25
AI Engineer,"Pluto Laboratory, Inc.",,,,,https://www.builtinla.com/job/ai-engineer/9674219,9674219,2026-08-25
AI Creative Engineer (AI Video Ads),Ejam,,,,,https://www.builtinla.com/job/ai-creative-engineer-ai-video-ads/10817525,10817525,2026-08-25
"Senior Platform Engineer, Data & AI Infrastructure",McKinney,,,,,https://www.builtinla.com/job/senior-platform-engineer-data-ai-infrastructure/9591987,9591987,2026-08-25
AI/ML Engineer,AM.Dirac,,,,,https://www.builtinla.com/job/ai-ml-engineer/9715662,9715662,2026-08-25
Senior AI Engineer,Southern New Hampshire University,,,,,https://www.builtinla.com/job/senior-ai-engineer/10736471,10736471,2026-08-25
